time,open,high,low,close,tick_volume,spread,real_volume,pip_value,point
2022-07-05 05:00:00,1.21187,1.21187,1.21125,1.21142,1282,0,0,0.0001,1e-05
2022-07-05 05:15:00,1.21142,1.21172,1.21055,1.21081,999,0,0,0.0001,1e-05
2022-07-05 05:30:00,1.21081,1.21123,1.21044,1.21118,811,1,0,0.0001,1e-05
2022-07-05 05:45:00,1.21118,1.2113,1.21068,1.21102,706,1,0,0.0001,1e-05
2022-07-05 06:00:00,1.21102,1.21109,1.2106,1.21107,962,0,0,0.0001,1e-05
2022-07-05 06:15:00,1.21108,1.2113800000000001,1.21092,1.21105,1134,0,0,0.0001,1e-05
2022-07-05 06:30:00,1.2110400000000001,1.21179,1.21099,1.21143,970,0,0,0.0001,1e-05
2022-07-05 06:45:00,1.21143,1.21177,1.2111399999999999,1.21126,1056,0,0,0.0001,1e-05
2022-07-05 07:00:00,1.21125,1.21129,1.21058,1.21118,930,0,0,0.0001,1e-05
2022-07-05 07:15:00,1.21119,1.21161,1.2107700000000001,1.21152,886,0,0,0.0001,1e-05
2022-07-05 07:30:00,1.21152,1.21155,1.21012,1.21117,1640,0,0,0.0001,1e-05
2022-07-05 07:45:00,1.21116,1.21129,1.21056,1.21127,914,0,0,0.0001,1e-05
2022-07-05 08:00:00,1.21125,1.2119900000000001,1.21109,1.21181,1078,0,0,0.0001,1e-05
2022-07-05 08:15:00,1.21184,1.2119,1.21134,1.21161,1209,0,0,0.0001,1e-05
2022-07-05 08:30:00,1.21161,1.21225,1.21139,1.21172,1195,0,0,0.0001,1e-05
2022-07-05 08:45:00,1.21177,1.21254,1.2114,1.21229,1234,0,0,0.0001,1e-05
2022-07-05 09:00:00,1.21227,1.21227,1.2110400000000001,1.21145,1774,0,0,0.0001,1e-05
2022-07-05 09:15:00,1.21146,1.21182,1.211,1.21144,1396,0,0,0.0001,1e-05
2022-07-05 09:30:00,1.21143,1.21143,1.21046,1.21093,1206,0,0,0.0001,1e-05
2022-07-05 09:45:00,1.21101,1.21177,1.21082,1.2115,1348,0,0,0.0001,1e-05
2022-07-05 10:00:00,1.21151,1.21245,1.20796,1.2080899999999999,2616,0,0,0.0001,1e-05
2022-07-05 10:15:00,1.2081,1.20928,1.20724,1.20735,2288,0,0,0.0001,1e-05
2022-07-05 10:30:00,1.20735,1.20804,1.20659,1.20749,2192,0,0,0.0001,1e-05
2022-07-05 10:45:00,1.20745,1.20848,1.20673,1.20808,1666,0,0,0.0001,1e-05
2022-07-05 11:00:00,1.20807,1.20855,1.20604,1.20657,2524,0,0,0.0001,1e-05
2022-07-05 11:15:00,1.20658,1.20707,1.20497,1.20513,2393,0,0,0.0001,1e-05
2022-07-05 11:30:00,1.20512,1.20716,1.20485,1.2067700000000001,2810,0,0,0.0001,1e-05
2022-07-05 11:45:00,1.20678,1.20747,1.20429,1.20437,2846,0,0,0.0001,1e-05
2022-07-05 12:00:00,1.20439,1.20562,1.20429,1.20552,2315,0,0,0.0001,1e-05
2022-07-05 12:15:00,1.2055,1.20564,1.20391,1.20396,2376,0,0,0.0001,1e-05
2022-07-05 12:30:00,1.20396,1.2046999999999999,1.20362,1.20415,1722,0,0,0.0001,1e-05
2022-07-05 12:45:00,1.20413,1.20413,1.20286,1.20316,1830,0,0,0.0001,1e-05
2022-07-05 13:00:00,1.20315,1.20376,1.2029,1.20344,1361,0,0,0.0001,1e-05
2022-07-05 13:15:00,1.20344,1.20355,1.2022,1.20259,1787,0,0,0.0001,1e-05
2022-07-05 13:30:00,1.20258,1.2040899999999999,1.20235,1.20389,1282,0,0,0.0001,1e-05
2022-07-05 13:45:00,1.2039,1.20411,1.20222,1.2025299999999999,2045,0,0,0.0001,1e-05
2022-07-05 14:00:00,1.20256,1.2029,1.20084,1.20091,1809,0,0,0.0001,1e-05
2022-07-05 14:15:00,1.20093,1.20097,1.1988699999999999,1.19986,1603,0,0,0.0001,1e-05
2022-07-05 14:30:00,1.19987,1.20055,1.1997,1.20008,1718,0,0,0.0001,1e-05
2022-07-05 14:45:00,1.2001,1.20057,1.19965,1.20006,1692,0,0,0.0001,1e-05
2022-07-05 15:00:00,1.20005,1.20011,1.1984,1.19863,2481,0,0,0.0001,1e-05
2022-07-05 15:15:00,1.19863,1.19894,1.19771,1.19771,2150,0,0,0.0001,1e-05
2022-07-05 15:30:00,1.19773,1.19782,1.19636,1.19685,2691,0,0,0.0001,1e-05
2022-07-05 15:45:00,1.19686,1.197,1.19598,1.1969,2461,0,0,0.0001,1e-05
2022-07-05 16:00:00,1.1969,1.1969400000000001,1.19517,1.19538,2602,0,0,0.0001,1e-05
2022-07-05 16:15:00,1.19539,1.19566,1.1930399999999999,1.19444,2888,0,0,0.0001,1e-05
2022-07-05 16:30:00,1.19443,1.1961,1.19339,1.19607,2805,0,0,0.0001,1e-05
2022-07-05 16:45:00,1.19611,1.19723,1.19495,1.19541,2548,0,0,0.0001,1e-05
2022-07-05 17:00:00,1.19542,1.19645,1.19446,1.19644,3090,0,0,0.0001,1e-05
2022-07-05 17:15:00,1.1964299999999999,1.19692,1.1947,1.19601,2723,0,0,0.0001,1e-05
2022-07-05 17:30:00,1.19599,1.19663,1.19432,1.19478,2757,0,0,0.0001,1e-05
2022-07-05 17:45:00,1.19478,1.1949,1.19125,1.19157,2767,0,0,0.0001,1e-05
2022-07-05 18:00:00,1.19157,1.19184,1.19013,1.19019,1861,0,0,0.0001,1e-05
2022-07-05 18:15:00,1.19013,1.19115,1.18987,1.19053,1973,0,0,0.0001,1e-05
2022-07-05 18:30:00,1.19054,1.19314,1.19044,1.19302,1977,0,0,0.0001,1e-05
2022-07-05 18:45:00,1.19303,1.19382,1.19282,1.1934,1867,0,0,0.0001,1e-05
2022-07-05 19:00:00,1.19341,1.19345,1.19106,1.19131,2088,0,0,0.0001,1e-05
2022-07-05 19:15:00,1.19132,1.19284,1.19065,1.19213,1985,0,0,0.0001,1e-05
2022-07-05 19:30:00,1.19214,1.19302,1.19214,1.19269,1358,0,0,0.0001,1e-05
2022-07-05 19:45:00,1.19268,1.19269,1.19135,1.19239,1289,0,0,0.0001,1e-05
2022-07-05 20:00:00,1.1924,1.19308,1.19171,1.19218,1576,0,0,0.0001,1e-05
2022-07-05 20:15:00,1.19218,1.1938,1.19213,1.19257,1476,0,0,0.0001,1e-05
2022-07-05 20:30:00,1.19257,1.19324,1.19224,1.19271,1197,0,0,0.0001,1e-05
2022-07-05 20:45:00,1.19271,1.1935,1.19249,1.19349,1505,0,0,0.0001,1e-05
2022-07-05 21:00:00,1.1935,1.19414,1.19289,1.19396,1660,0,0,0.0001,1e-05
2022-07-05 21:15:00,1.19396,1.19466,1.19348,1.1945999999999999,903,0,0,0.0001,1e-05
2022-07-05 21:30:00,1.1945999999999999,1.19559,1.19458,1.19544,1121,0,0,0.0001,1e-05
2022-07-05 21:45:00,1.1954500000000001,1.1957,1.19439,1.19496,1844,0,0,0.0001,1e-05
2022-07-05 22:00:00,1.19494,1.19571,1.19482,1.19541,1691,0,0,0.0001,1e-05
2022-07-05 22:15:00,1.19541,1.19541,1.1944,1.1951,1345,0,0,0.0001,1e-05
2022-07-05 22:30:00,1.19508,1.1958199999999999,1.19508,1.1957,1147,0,0,0.0001,1e-05
2022-07-05 22:45:00,1.19571,1.19593,1.19517,1.19569,1263,0,0,0.0001,1e-05
2022-07-05 23:00:00,1.19567,1.19591,1.1956,1.19571,322,0,0,0.0001,1e-05
2022-07-05 23:15:00,1.1957200000000001,1.19573,1.19522,1.19571,230,0,0,0.0001,1e-05
2022-07-05 23:30:00,1.19579,1.19595,1.1956,1.1958199999999999,247,0,0,0.0001,1e-05
2022-07-05 23:45:00,1.19583,1.1959,1.19552,1.19552,201,0,0,0.0001,1e-05
2022-07-06 00:00:00,1.19337,1.1954500000000001,1.19321,1.1954500000000001,292,26,0,0.0001,1e-05
2022-07-06 00:15:00,1.1954500000000001,1.1957,1.1952099999999999,1.19532,135,17,0,0.0001,1e-05
2022-07-06 00:30:00,1.19532,1.19539,1.19493,1.19526,83,41,0,0.0001,1e-05
2022-07-06 00:45:00,1.19526,1.19564,1.19431,1.19524,708,20,0,0.0001,1e-05
2022-07-06 01:00:00,1.19524,1.19597,1.1952,1.19588,359,0,0,0.0001,1e-05
2022-07-06 01:15:00,1.19589,1.19591,1.1955,1.19558,425,0,0,0.0001,1e-05
2022-07-06 01:30:00,1.19558,1.19595,1.1954,1.19594,455,0,0,0.0001,1e-05
2022-07-06 01:45:00,1.1959,1.19594,1.19558,1.19571,406,0,0,0.0001,1e-05
2022-07-06 02:00:00,1.1957,1.19597,1.19542,1.19543,667,1,0,0.0001,1e-05
2022-07-06 02:15:00,1.19544,1.19567,1.19501,1.19507,706,0,0,0.0001,1e-05
2022-07-06 02:30:00,1.19507,1.1953,1.19471,1.19505,525,0,0,0.0001,1e-05
2022-07-06 02:45:00,1.19506,1.19516,1.19452,1.1951,759,0,0,0.0001,1e-05
2022-07-06 03:00:00,1.19508,1.19555,1.19439,1.19547,1436,0,0,0.0001,1e-05
2022-07-06 03:15:00,1.19547,1.19568,1.19502,1.19531,1074,0,0,0.0001,1e-05
2022-07-06 03:30:00,1.19531,1.19595,1.19525,1.19595,1097,0,0,0.0001,1e-05
2022-07-06 03:45:00,1.19596,1.19651,1.19594,1.19647,1505,0,0,0.0001,1e-05
2022-07-06 04:00:00,1.19648,1.19719,1.19647,1.1970399999999999,1739,0,0,0.0001,1e-05
2022-07-06 04:15:00,1.19705,1.19705,1.19553,1.1957,1410,0,0,0.0001,1e-05
2022-07-06 04:30:00,1.1957,1.1963,1.1955,1.19586,1440,0,0,0.0001,1e-05
2022-07-06 04:45:00,1.19584,1.19671,1.1957,1.19619,1323,0,0,0.0001,1e-05
2022-07-06 05:00:00,1.1962,1.19691,1.1958,1.19686,1337,0,0,0.0001,1e-05
2022-07-06 05:15:00,1.19685,1.19695,1.19654,1.19676,1081,0,0,0.0001,1e-05
2022-07-06 05:30:00,1.19677,1.19717,1.19631,1.19659,1343,0,0,0.0001,1e-05
2022-07-06 05:45:00,1.19657,1.19695,1.19634,1.19675,1420,0,0,0.0001,1e-05
2022-07-06 06:00:00,1.19675,1.19707,1.1960899999999999,1.19654,1662,0,0,0.0001,1e-05
2022-07-06 06:15:00,1.19654,1.19691,1.1961,1.19621,1428,0,0,0.0001,1e-05
2022-07-06 06:30:00,1.1962,1.19665,1.19588,1.1966,980,0,0,0.0001,1e-05
2022-07-06 06:45:00,1.19661,1.19673,1.19567,1.19568,1098,0,0,0.0001,1e-05
2022-07-06 07:00:00,1.19569,1.19624,1.19544,1.19561,973,0,0,0.0001,1e-05
2022-07-06 07:15:00,1.19564,1.19567,1.19472,1.19502,1135,0,0,0.0001,1e-05
2022-07-06 07:30:00,1.19502,1.19503,1.19419,1.1942,980,0,0,0.0001,1e-05
2022-07-06 07:45:00,1.19425,1.19425,1.19269,1.19354,976,0,0,0.0001,1e-05
2022-07-06 08:00:00,1.19353,1.19367,1.19279,1.19329,932,0,0,0.0001,1e-05
2022-07-06 08:15:00,1.19329,1.19337,1.19184,1.19211,1186,0,0,0.0001,1e-05
2022-07-06 08:30:00,1.1921,1.19293,1.19203,1.19266,1019,0,0,0.0001,1e-05
2022-07-06 08:45:00,1.19266,1.19325,1.19263,1.19285,887,0,0,0.0001,1e-05
2022-07-06 09:00:00,1.19287,1.19326,1.1911,1.19291,2692,0,0,0.0001,1e-05
2022-07-06 09:15:00,1.19291,1.19356,1.19258,1.19333,1928,0,0,0.0001,1e-05
2022-07-06 09:30:00,1.19332,1.19542,1.19227,1.19526,1881,0,0,0.0001,1e-05
2022-07-06 09:45:00,1.1952099999999999,1.19622,1.19465,1.19562,2191,0,0,0.0001,1e-05
2022-07-06 10:00:00,1.19561,1.19663,1.19449,1.1954799999999999,2454,0,0,0.0001,1e-05
2022-07-06 10:15:00,1.19546,1.19853,1.19536,1.19853,2277,0,0,0.0001,1e-05
2022-07-06 10:30:00,1.19854,1.19861,1.19702,1.19703,2410,0,0,0.0001,1e-05
2022-07-06 10:45:00,1.19708,1.19722,1.1963300000000001,1.19674,2113,0,0,0.0001,1e-05
2022-07-06 11:00:00,1.19672,1.19892,1.19552,1.1979899999999999,2459,0,0,0.0001,1e-05
2022-07-06 11:15:00,1.19796,1.19822,1.19653,1.1966700000000001,1963,0,0,0.0001,1e-05
2022-07-06 11:30:00,1.19669,1.19758,1.19551,1.1957,2273,0,0,0.0001,1e-05
2022-07-06 11:45:00,1.19569,1.1964,1.1945000000000001,1.196,2245,0,0,0.0001,1e-05
2022-07-06 12:00:00,1.196,1.19634,1.19346,1.19356,2580,0,0,0.0001,1e-05
2022-07-06 12:15:00,1.19356,1.19468,1.19314,1.19397,2006,0,0,0.0001,1e-05
2022-07-06 12:30:00,1.19397,1.19442,1.19289,1.19435,2112,0,0,0.0001,1e-05
2022-07-06 12:45:00,1.19434,1.19464,1.19352,1.19375,1709,0,0,0.0001,1e-05
2022-07-06 13:00:00,1.19376,1.19467,1.19274,1.19321,1774,0,0,0.0001,1e-05
2022-07-06 13:15:00,1.19324,1.1948400000000001,1.19324,1.19433,1586,0,0,0.0001,1e-05
2022-07-06 13:30:00,1.19429,1.19467,1.19205,1.19265,2038,0,0,0.0001,1e-05
2022-07-06 13:45:00,1.19265,1.19308,1.19099,1.19213,1894,0,0,0.0001,1e-05
2022-07-06 14:00:00,1.19213,1.19256,1.19054,1.19066,1982,0,0,0.0001,1e-05
2022-07-06 14:15:00,1.19067,1.19136,1.19058,1.19087,1165,0,0,0.0001,1e-05
2022-07-06 14:30:00,1.19088,1.19116,1.18916,1.19008,1619,0,0,0.0001,1e-05
2022-07-06 14:45:00,1.19008,1.1902,1.18854,1.18988,2630,0,0,0.0001,1e-05
2022-07-06 15:00:00,1.18986,1.19017,1.1876,1.18776,2723,0,0,0.0001,1e-05
2022-07-06 15:15:00,1.18776,1.18932,1.18759,1.18795,2915,0,0,0.0001,1e-05
2022-07-06 15:30:00,1.18795,1.18884,1.18766,1.18864,2682,0,0,0.0001,1e-05
2022-07-06 15:45:00,1.18864,1.18985,1.18832,1.18971,2002,0,0,0.0001,1e-05
2022-07-06 16:00:00,1.18969,1.19184,1.1893799999999999,1.19109,1865,0,0,0.0001,1e-05
2022-07-06 16:15:00,1.19108,1.19225,1.19049,1.19201,1828,0,0,0.0001,1e-05
2022-07-06 16:30:00,1.19202,1.19406,1.19158,1.19359,2548,0,0,0.0001,1e-05
2022-07-06 16:45:00,1.19358,1.1936,1.19093,1.19119,3765,0,0,0.0001,1e-05
2022-07-06 17:00:00,1.19107,1.19218,1.18927,1.1901,4493,0,0,0.0001,1e-05
2022-07-06 17:15:00,1.1901,1.19107,1.18918,1.1903299999999999,4110,0,0,0.0001,1e-05
2022-07-06 17:30:00,1.19028,1.19109,1.18857,1.18941,3688,0,0,0.0001,1e-05
2022-07-06 17:45:00,1.18941,1.19194,1.18866,1.19088,3688,0,0,0.0001,1e-05
2022-07-06 18:00:00,1.1909,1.19207,1.18982,1.19158,2986,0,0,0.0001,1e-05
2022-07-06 18:15:00,1.19154,1.1919,1.19005,1.1904,2787,0,0,0.0001,1e-05
2022-07-06 18:30:00,1.1904,1.19054,1.18921,1.19005,2475,0,0,0.0001,1e-05
2022-07-06 18:45:00,1.19005,1.19053,1.1891,1.19053,2403,0,0,0.0001,1e-05
2022-07-06 19:00:00,1.19053,1.19073,1.18911,1.18948,2075,0,0,0.0001,1e-05
2022-07-06 19:15:00,1.18948,1.19047,1.1888,1.19041,1431,0,0,0.0001,1e-05
2022-07-06 19:30:00,1.1904,1.19106,1.18991,1.19066,1461,0,0,0.0001,1e-05
2022-07-06 19:45:00,1.19059,1.19173,1.19053,1.19092,1313,0,0,0.0001,1e-05
2022-07-06 20:00:00,1.19092,1.19333,1.19078,1.19324,1366,0,0,0.0001,1e-05
2022-07-06 20:15:00,1.1932800000000001,1.19391,1.19283,1.19305,1573,0,0,0.0001,1e-05
2022-07-06 20:30:00,1.19305,1.19341,1.19227,1.19227,1415,0,0,0.0001,1e-05
2022-07-06 20:45:00,1.1923300000000001,1.1931,1.19228,1.19305,1210,0,0,0.0001,1e-05
2022-07-06 21:00:00,1.19308,1.19456,1.19158,1.19316,3800,0,0,0.0001,1e-05
2022-07-06 21:15:00,1.19317,1.1932,1.19078,1.1927,2749,0,0,0.0001,1e-05
2022-07-06 21:30:00,1.19269,1.19331,1.19207,1.19299,2881,0,0,0.0001,1e-05
2022-07-06 21:45:00,1.19297,1.19332,1.19199,1.1925,2818,0,0,0.0001,1e-05
2022-07-06 22:00:00,1.1925,1.19345,1.19213,1.19309,1643,0,0,0.0001,1e-05
2022-07-06 22:15:00,1.19307,1.19368,1.19297,1.19327,1045,0,0,0.0001,1e-05
2022-07-06 22:30:00,1.19327,1.19329,1.1924,1.19241,1199,0,0,0.0001,1e-05
2022-07-06 22:45:00,1.19242,1.19266,1.19158,1.19251,884,0,0,0.0001,1e-05
2022-07-06 23:00:00,1.19252,1.1928,1.19213,1.19227,340,0,0,0.0001,1e-05
2022-07-06 23:15:00,1.19227,1.19231,1.19173,1.19214,362,0,0,0.0001,1e-05
2022-07-06 23:30:00,1.19213,1.19224,1.19201,1.19201,204,0,0,0.0001,1e-05
2022-07-06 23:45:00,1.19201,1.19223,1.19171,1.19211,319,0,0,0.0001,1e-05
2022-07-07 00:00:00,1.19127,1.19161,1.19126,1.19152,37,93,0,0.0001,1e-05
2022-07-07 00:15:00,1.19152,1.19255,1.1911100000000001,1.1915499999999999,181,33,0,0.0001,1e-05
2022-07-07 00:30:00,1.1915499999999999,1.19194,1.19147,1.19185,131,28,0,0.0001,1e-05
2022-07-07 00:45:00,1.19185,1.19208,1.1911100000000001,1.19166,2448,21,0,0.0001,1e-05
2022-07-07 01:00:00,1.19159,1.19231,1.19153,1.19176,452,0,0,0.0001,1e-05
2022-07-07 01:15:00,1.19176,1.1923300000000001,1.19159,1.1923300000000001,552,0,0,0.0001,1e-05
2022-07-07 01:30:00,1.1923300000000001,1.19259,1.19221,1.19235,538,0,0,0.0001,1e-05
2022-07-07 01:45:00,1.19236,1.19269,1.19234,1.19255,1095,3,0,0.0001,1e-05
2022-07-07 02:00:00,1.1926,1.19265,1.19193,1.19203,1050,0,0,0.0001,1e-05
2022-07-07 02:15:00,1.19203,1.19231,1.19169,1.19209,599,0,0,0.0001,1e-05
2022-07-07 02:30:00,1.1921,1.1925,1.19177,1.19208,715,0,0,0.0001,1e-05
2022-07-07 02:45:00,1.19208,1.19247,1.19198,1.19219,870,0,0,0.0001,1e-05
2022-07-07 03:00:00,1.19222,1.19224,1.19089,1.19104,1611,0,0,0.0001,1e-05
2022-07-07 03:15:00,1.19104,1.19262,1.19103,1.19224,1351,0,0,0.0001,1e-05
2022-07-07 03:30:00,1.19222,1.19259,1.19189,1.19254,1189,0,0,0.0001,1e-05
2022-07-07 03:45:00,1.19254,1.19303,1.1922,1.19255,1105,0,0,0.0001,1e-05
2022-07-07 04:00:00,1.19257,1.1927699999999999,1.19149,1.19219,2014,0,0,0.0001,1e-05
2022-07-07 04:15:00,1.19222,1.19242,1.19168,1.19212,1490,0,0,0.0001,1e-05
2022-07-07 04:30:00,1.19214,1.19286,1.19169,1.19201,1904,0,0,0.0001,1e-05
2022-07-07 04:45:00,1.19201,1.19224,1.19168,1.19218,1892,0,0,0.0001,1e-05
2022-07-07 05:00:00,1.19218,1.19359,1.19218,1.19302,1877,0,0,0.0001,1e-05
2022-07-07 05:15:00,1.19303,1.19364,1.19303,1.19335,1269,0,0,0.0001,1e-05
2022-07-07 05:30:00,1.19335,1.1945000000000001,1.19329,1.19448,1012,0,0,0.0001,1e-05
2022-07-07 05:45:00,1.19448,1.19525,1.19395,1.19477,1776,0,0,0.0001,1e-05
2022-07-07 06:00:00,1.19477,1.19525,1.19442,1.19515,1588,0,0,0.0001,1e-05
2022-07-07 06:15:00,1.19515,1.19534,1.19489,1.19516,1641,0,0,0.0001,1e-05
2022-07-07 06:30:00,1.19517,1.1952,1.19461,1.19508,1339,0,0,0.0001,1e-05
2022-07-07 06:45:00,1.19508,1.19519,1.19441,1.19471,1251,0,0,0.0001,1e-05
2022-07-07 07:00:00,1.1947,1.19492,1.19431,1.19463,855,0,0,0.0001,1e-05
2022-07-07 07:15:00,1.19463,1.19497,1.19449,1.19453,1040,1,0,0.0001,1e-05
2022-07-07 07:30:00,1.19454,1.19468,1.19409,1.19467,729,1,0,0.0001,1e-05
2022-07-07 07:45:00,1.19468,1.19504,1.1945999999999999,1.1948,659,0,0,0.0001,1e-05
2022-07-07 08:00:00,1.19482,1.19645,1.19468,1.19632,954,0,0,0.0001,1e-05
2022-07-07 08:15:00,1.1963300000000001,1.19642,1.19558,1.19587,927,0,0,0.0001,1e-05
2022-07-07 08:30:00,1.1958199999999999,1.196,1.19512,1.19525,1219,0,0,0.0001,1e-05
2022-07-07 08:45:00,1.19525,1.19577,1.19464,1.19464,1142,0,0,0.0001,1e-05
2022-07-07 09:00:00,1.19462,1.19517,1.19387,1.19436,2131,0,0,0.0001,1e-05
2022-07-07 09:15:00,1.19436,1.19499,1.19418,1.19479,1044,0,0,0.0001,1e-05
2022-07-07 09:30:00,1.1948,1.19529,1.19419,1.19525,1142,0,0,0.0001,1e-05
2022-07-07 09:45:00,1.19525,1.19573,1.19468,1.19534,1490,0,0,0.0001,1e-05
2022-07-07 10:00:00,1.19534,1.19626,1.19451,1.19461,1777,0,0,0.0001,1e-05
2022-07-07 10:15:00,1.19461,1.19622,1.1934,1.19515,2049,0,0,0.0001,1e-05
2022-07-07 10:30:00,1.19514,1.19614,1.1939,1.19393,2200,0,0,0.0001,1e-05
2022-07-07 10:45:00,1.19394,1.19448,1.19336,1.19382,1737,0,0,0.0001,1e-05
2022-07-07 11:00:00,1.19376,1.19945,1.19361,1.1972,2959,0,0,0.0001,1e-05
2022-07-07 11:15:00,1.19721,1.19818,1.19674,1.19731,2199,0,0,0.0001,1e-05
2022-07-07 11:30:00,1.19731,1.19805,1.19635,1.19644,2361,0,0,0.0001,1e-05
2022-07-07 11:45:00,1.19641,1.19699,1.19515,1.19691,2634,0,0,0.0001,1e-05
2022-07-07 12:00:00,1.19691,1.19771,1.1954799999999999,1.19689,2755,0,0,0.0001,1e-05
2022-07-07 12:15:00,1.1969,1.19786,1.1967,1.19747,2060,0,0,0.0001,1e-05
2022-07-07 12:30:00,1.19747,1.19983,1.19734,1.19979,1980,0,0,0.0001,1e-05
2022-07-07 12:45:00,1.19979,1.19992,1.19872,1.19977,1741,0,0,0.0001,1e-05
2022-07-07 13:00:00,1.19981,1.20234,1.19961,1.2019199999999999,1940,0,0,0.0001,1e-05
2022-07-07 13:15:00,1.2019199999999999,1.20211,1.20083,1.20137,2059,0,0,0.0001,1e-05
2022-07-07 13:30:00,1.20136,1.20138,1.19975,1.20022,1740,0,0,0.0001,1e-05
2022-07-07 13:45:00,1.20018,1.20031,1.19897,1.19923,1698,0,0,0.0001,1e-05
2022-07-07 14:00:00,1.19923,1.19952,1.19732,1.1978,1475,0,0,0.0001,1e-05
2022-07-07 14:15:00,1.1978,1.19848,1.19734,1.19768,1324,0,0,0.0001,1e-05
2022-07-07 14:30:00,1.19769,1.19832,1.19712,1.1978900000000001,2060,0,0,0.0001,1e-05
2022-07-07 14:45:00,1.1978900000000001,1.19808,1.19719,1.19749,2389,0,0,0.0001,1e-05
2022-07-07 15:00:00,1.19753,1.19818,1.19585,1.19616,2097,0,0,0.0001,1e-05
2022-07-07 15:15:00,1.19618,1.19808,1.19588,1.19776,2347,0,0,0.0001,1e-05
2022-07-07 15:30:00,1.19776,1.19843,1.19688,1.19831,2086,0,0,0.0001,1e-05
2022-07-07 15:45:00,1.19832,1.1984,1.19625,1.19637,2709,0,0,0.0001,1e-05
2022-07-07 16:00:00,1.19635,1.19658,1.1948,1.19508,2591,0,0,0.0001,1e-05
2022-07-07 16:15:00,1.19508,1.19701,1.19502,1.19655,2277,0,0,0.0001,1e-05
2022-07-07 16:30:00,1.19656,1.19884,1.19607,1.19854,3517,0,0,0.0001,1e-05
2022-07-07 16:45:00,1.19853,1.20076,1.19837,1.20064,2971,0,0,0.0001,1e-05
2022-07-07 17:00:00,1.20063,1.20073,1.19904,1.1991,2853,0,0,0.0001,1e-05
2022-07-07 17:15:00,1.1991,1.19976,1.19858,1.1996,2606,0,0,0.0001,1e-05
2022-07-07 17:30:00,1.19958,1.20014,1.19886,1.19929,2297,0,0,0.0001,1e-05
2022-07-07 17:45:00,1.1993,1.2004299999999999,1.19897,1.20001,2867,0,0,0.0001,1e-05
2022-07-07 18:00:00,1.2,1.20115,1.19923,1.20026,1617,0,0,0.0001,1e-05
2022-07-07 18:15:00,1.20028,1.20088,1.19944,1.20023,2560,0,0,0.0001,1e-05
2022-07-07 18:30:00,1.20024,1.20069,1.19935,1.19957,1546,0,0,0.0001,1e-05
2022-07-07 18:45:00,1.19958,1.20017,1.19891,1.19939,1154,0,0,0.0001,1e-05
2022-07-07 19:00:00,1.19939,1.20142,1.19904,1.20054,1660,0,0,0.0001,1e-05
2022-07-07 19:15:00,1.20053,1.20118,1.20023,1.20029,1743,0,0,0.0001,1e-05
2022-07-07 19:30:00,1.2003,1.20124,1.20016,1.2009,1833,0,0,0.0001,1e-05
2022-07-07 19:45:00,1.2009,1.20108,1.20046,1.20079,1934,0,0,0.0001,1e-05
2022-07-07 20:00:00,1.20083,1.20137,1.20042,1.20044,1470,0,0,0.0001,1e-05
2022-07-07 20:15:00,1.20044,1.20063,1.19965,1.2003,1647,0,0,0.0001,1e-05
2022-07-07 20:30:00,1.20029,1.20074,1.19995,1.2004,1506,0,0,0.0001,1e-05
